userid,playtime_forever
76561198064461783,3455
76561198234281076,80
76561198137115970,646
76561198059529294,352
76561198225652796,103
76561198392963653,13452
76561198355608776,9418
76561198068560695,5157
76561198078733468,4329
76561197999164348,10293
76561198082269767,20080
76561198312706224,2959
76561198208226573,3215
76561198352995812,4674
76561198200024447,10530
userid,playtime_forever
76561198842632239,8394
76561198006621268,11095
76561198873162632,895
76561198116590578,3534
76561198131279615,13180
76561198057725125,2299
76561198001027551,8645
76561198000611610,2437
76561197970557323,12201
76561197964885252,8820
76561198220500769,1662
76561198117656034,7047
76561198006829890,3962
76561198067630348,6662
76561198272243502,4676
76561198255970943,4773
76561198122979985,3529
76561198101113750,13206
76561197972660270,12031
76561198388530880,5303
userid,playtime_forever
76561198146497887,5885
76561197992181092,3003
76561198088360467,6782
76561198409534825,11018
76561198306766679,5025
76561198141100312,7948
76561198065310215,1234
76561198038461764,17031
76561198074201273,5798
76561198006827275,14505
76561198007494844,26666
76561198047964966,7227
76561197970800714,8793
76561198050542791,6077
76561198143041544,8273
76561198026587852,5146
76561197971095068,1384
76561198093732766,5603
76561197995640069,4708
76561198445235808,5890
userid,playtime_forever
76561198330630069,9812
76561198309291580,2335
76561198442828270,93
76561198074331159,4735
76561198440612262,199
76561198411728847,3188
76561198135157627,45
76561198142539947,1768
76561198137123502,1277
76561198404687544,2036
76561198067271693,601
76561198815962695,615
76561197970532561,9927
76561198057556787,2935
76561198153011993,6110
76561198442485822,728
76561198027101352,1757
76561198287027730,4402
76561198046377280,7956
76561198007439582,10114
userid,playtime_forever
76561198076556802,113
76561198262351220,944
76561198173379431,9104
76561197970923939,30080
76561198015960574,5736
76561198161094590,8612
76561198007265872,514
76561197972396318,14900
76561198376233956,3620
76561198021441347,8421
76561197995290011,1626
76561198045765418,5506
76561198045885460,1001
76561198277362584,343
76561198087906273,2750
76561198118841445,4132
76561198050453461,12141
76561198011504940,10945
76561198260330822,4713
76561198881357576,6392
userid,playtime_forever
76561198080758501,2916
76561198061582894,5468
76561198086987946,1107
76561198260053259,6746
76561198217950159,5148
76561198081415918,5567
76561198037812488,5334
76561198009479323,4431
76561197973770408,3190
76561197997003372,4819
76561197985230768,391
76561198012481611,4678
76561198054214794,10336
76561198059141825,7958
76561198224949528,6048
76561197990623737,698
76561198128822186,2006
76561198036324903,14001
76561198809814402,1052
76561198011742239,3872
userid,playtime_forever
76561197989535096,14526
76561197991145426,7611
76561198090463797,2204
76561198111956371,11409
76561197984186655,6960
76561197997501587,7421
76561198253135855,2677
76561198284761226,60
76561198079457820,4160
76561198442128357,3812
76561198011181424,4933
76561198350597685,1323
76561198280498858,5504
76561198856160418,289
76561198038640394,5099
76561198408379607,8269
76561198060988229,6160
76561197970953899,12403
76561198298106965,4601
76561198179738189,4627
userid,playtime_forever
76561198006642848,5221
76561198228793464,7682
76561198419194269,4326
76561197990062368,10147
76561198151058633,6440
76561198034069211,20054
76561198051042067,965
76561198110516122,7502
76561197977123274,43
76561198867672790,5945
76561198061097215,2460
76561198054293241,16584
76561197971283884,20957
76561198039486875,1070
76561198288264725,9892
76561198120150652,6358
76561198154056539,12082
76561198309918580,1936
76561198097420416,7279
76561197978195357,5698
userid,playtime_forever
76561198325724999,19
76561197969360282,268
76561198363749585,839
76561197974689586,6120
76561198030334819,1296
76561198026912553,8567
76561198212570025,4866
76561198182018171,2849
76561198146983963,4598
76561198099318791,5409
76561198034081105,15239
76561198013981893,8488
76561198014020930,17
76561198010153629,402
76561198071855877,3299
76561197960297576,1162
76561198072865884,3996
76561198160126187,684
76561198153530924,7241
76561198803320848,1177
userid,playtime_forever
76561198358999856,5405
76561198058611651,6108
76561198322000454,20294
76561198349921418,3907
76561198073666571,8651
76561198052965879,49
76561197968508560,10462
76561198394484007,4997
76561198281630048,14426
76561198052309815,10218
76561198062306784,5743
76561198135808379,684
76561198321761389,32738
76561198136839861,6029
76561198094721167,3067
76561198871844938,3523
76561198038963348,2313
76561198445433263,19
76561198069948002,849
76561198043426359,3118
userid,playtime_forever
76561197971304188,360
76561198146355734,3020
76561198381923450,2562
76561198033170326,15763
76561198160796458,1034
76561198015326823,6902
76561198058485756,2212
76561198103613056,6576
76561197996897504,8335
76561198126968653,5496
76561198126814201,1528
76561198035700123,15929
76561198022942867,11104
76561198257995280,9154
76561197980242507,7133
76561198123638870,100
76561198058878811,6023
76561198115994151,6739
76561198172221147,5916
76561198377634444,2074
userid,playtime_forever
76561198211015817,13740
76561198065708736,2199
76561198081066231,71
76561198115887141,6351
76561198035456913,7398
76561198202166700,1806
76561198061418089,4531
76561198063912168,4370
76561198132588553,5814
76561198360089908,1782
76561198060506395,6984
76561197987339367,11159
76561198286437879,63959
76561198272892950,10146
76561198848400932,2284
76561198111302987,4442
76561198244460628,4842
76561198049190686,38
76561198044288564,12698
76561198020668724,4800
userid,playtime_forever
76561197981883656,99
76561198086215139,5629
76561198284136914,7320
76561197970681522,3788
76561198165303089,1309
76561198030988235,8601
76561198094202314,2594
76561198311017472,168
76561198034485251,8488
76561198027381749,342
76561198100798190,8853
76561198449756777,1451
76561198261351564,8588
76561198087230558,90
76561198087093028,43
76561198352575401,11975
76561198320749075,4074
76561197990359493,67
76561198061129732,10786
76561198103521143,4263
userid,playtime_forever
76561198044886276,6521
76561198070924278,18383
76561198140021826,94
76561198041839887,11
76561197984413156,3300
76561198103703392,6568
76561198000298969,6013
76561198046473196,11836
76561198134816461,2425
76561198069830327,2820
76561198061639695,84
76561198157850502,16012
76561198388169731,7784
76561198349634725,6031
76561198396467759,21
76561198022510285,3353
76561197964175596,3944
76561198028314863,3381
76561198279280580,5051
76561198017477295,26870
userid,playtime_forever
76561197993219670,5824
76561198344481655,1125
76561198370456058,4148
76561198061722986,2371
76561198452326562,21341
76561198062131250,8805
76561198047313685,8679
76561198073675294,2550
76561198856701254,15748
76561198016497038,6358
76561198086022637,4053
76561198828585808,2623
76561198345506804,11096
76561198005070792,1752
76561198285075643,6231
76561198182560267,4180
76561198892072853,1172
76561198083425492,5739
76561198311667772,5310
76561198352822279,789
userid,playtime_forever
76561197978095237,6615
76561198175337041,999
76561198061619400,8144
76561198021747665,22
76561198130274100,635
76561198028963330,144
